experiment,game,method,init_p1,init_p2,success,final_coop_min
basin,stag_hunt,meta_mapg,0.635,0.545,1,0.9640587178699205
basin,stag_hunt,meta_mapg,0.635,0.5900000000000001,1,0.965250997916121
basin,stag_hunt,meta_mapg,0.635,0.635,1,0.9660080599316414
basin,stag_hunt,meta_mapg,0.635,0.68,1,0.9679490698419377
basin,stag_hunt,meta_mapg,0.635,0.725,1,0.9708194645938617
basin,stag_hunt,meta_mapg,0.635,0.77,1,0.9681197839172795
basin,stag_hunt,meta_mapg,0.635,0.8150000000000001,1,0.9683783697786865
basin,stag_hunt,meta_mapg,0.635,0.86,1,0.9711590042748283
basin,stag_hunt,meta_mapg,0.635,0.905,1,0.9744618056101253
basin,stag_hunt,meta_mapg,0.635,0.95,1,0.9766526704748938
basin,stag_hunt,meta_mapg,0.68,0.05,0,0.01028709501369501
basin,stag_hunt,meta_mapg,0.68,0.095,0,0.011742644612841647
basin,stag_hunt,meta_mapg,0.68,0.14,0,0.012239953377306108
basin,stag_hunt,meta_mapg,0.68,0.185,0,0.013389508435369355
basin,stag_hunt,meta_mapg,0.68,0.22999999999999998,0,0.013598460927928534
basin,stag_hunt,meta_mapg,0.68,0.27499999999999997,0,0.014891484005445434
basin,stag_hunt,meta_mapg,0.68,0.32,1,0.9397299426964424
basin,stag_hunt,meta_mapg,0.68,0.365,1,0.9424823213121888
basin,stag_hunt,meta_mapg,0.68,0.41,1,0.9625760426101662
basin,stag_hunt,meta_mapg,0.68,0.45499999999999996,1,0.959203158549634
basin,stag_hunt,meta_mapg,0.68,0.49999999999999994,1,0.9565974338399374
basin,stag_hunt,meta_mapg,0.68,0.545,1,0.9652478894692209
basin,stag_hunt,meta_mapg,0.68,0.5900000000000001,1,0.9698226484873212
basin,stag_hunt,meta_mapg,0.68,0.635,1,0.9712308147974836
basin,stag_hunt,meta_mapg,0.68,0.68,1,0.966847825607342
basin,stag_hunt,meta_mapg,0.68,0.725,1,0.9703365130355546
basin,stag_hunt,meta_mapg,0.68,0.77,1,0.9708464387038761
basin,stag_hunt,meta_mapg,0.68,0.8150000000000001,1,0.9724684351844595
basin,stag_hunt,meta_mapg,0.68,0.86,1,0.9736868767258253
basin,stag_hunt,meta_mapg,0.68,0.905,1,0.9765924871047017
basin,stag_hunt,meta_mapg,0.68,0.95,1,0.973721916915148
basin,stag_hunt,meta_mapg,0.725,0.05,0,0.010413851077064598
basin,stag_hunt,meta_mapg,0.725,0.095,0,0.011943607492019823
basin,stag_hunt,meta_mapg,0.725,0.14,0,0.012326510559660104
basin,stag_hunt,meta_mapg,0.725,0.185,0,0.01402277328620206
basin,stag_hunt,meta_mapg,0.725,0.22999999999999998,0,0.013478220888939787
basin,stag_hunt,meta_mapg,0.725,0.27499999999999997,0,0.014504780447152525
basin,stag_hunt,meta_mapg,0.725,0.32,0,0.01704642157944376
basin,stag_hunt,meta_mapg,0.725,0.365,0,0.016449017487304478
basin,stag_hunt,meta_mapg,0.725,0.41,1,0.9607616973140437
basin,stag_hunt,meta_mapg,0.725,0.45499999999999996,1,0.96528399386754
basin,stag_hunt,meta_mapg,0.725,0.49999999999999994,1,0.9684616815038966
basin,stag_hunt,meta_mapg,0.725,0.545,1,0.9659337725560477
basin,stag_hunt,meta_mapg,0.725,0.5900000000000001,1,0.9687528264767044
basin,stag_hunt,meta_mapg,0.725,0.635,1,0.9686850109883387
basin,stag_hunt,meta_mapg,0.725,0.68,1,0.9746945151013616
basin,stag_hunt,meta_mapg,0.725,0.725,1,0.9687732885729685
basin,stag_hunt,meta_mapg,0.725,0.77,1,0.9681808655837086
basin,stag_hunt,meta_mapg,0.725,0.8150000000000001,1,0.9698092997179466
basin,stag_hunt,meta_mapg,0.725,0.86,1,0.9706257518391058
basin,stag_hunt,meta_mapg,0.725,0.905,1,0.9724333110202174
basin,stag_hunt,meta_mapg,0.725,0.95,1,0.9770105451347063
basin,stag_hunt,meta_mapg,0.77,0.05,0,0.010578801327870351
basin,stag_hunt,meta_mapg,0.77,0.095,0,0.012152987944873314
basin,stag_hunt,meta_mapg,0.77,0.14,0,0.0131241725610334
basin,stag_hunt,meta_mapg,0.77,0.185,0,0.01562594546540754
basin,stag_hunt,meta_mapg,0.77,0.22999999999999998,0,0.0151537564852116
basin,stag_hunt,meta_mapg,0.77,0.27499999999999997,1,0.9598723299418642
basin,stag_hunt,meta_mapg,0.77,0.32,0,0.01589021606654285
basin,stag_hunt,meta_mapg,0.77,0.365,1,0.9635153249003022
basin,stag_hunt,meta_mapg,0.77,0.41,1,0.9645454207482953
basin,stag_hunt,meta_mapg,0.77,0.45499999999999996,1,0.9625599067389298
basin,stag_hunt,meta_mapg,0.77,0.49999999999999994,1,0.9634462110807904
basin,stag_hunt,meta_mapg,0.77,0.545,1,0.9648832545172826
basin,stag_hunt,meta_mapg,0.77,0.5900000000000001,1,0.9718171948583705
basin,stag_hunt,meta_mapg,0.77,0.635,1,0.9692255867153554
basin,stag_hunt,meta_mapg,0.77,0.68,1,0.9706272738580658
basin,stag_hunt,meta_mapg,0.77,0.725,1,0.9621682531157841
basin,stag_hunt,meta_mapg,0.77,0.77,1,0.9743586462094757
basin,stag_hunt,meta_mapg,0.77,0.8150000000000001,1,0.9741483867167333
basin,stag_hunt,meta_mapg,0.77,0.86,1,0.9762874736501039
basin,stag_hunt,meta_mapg,0.77,0.905,1,0.9752238148157961
basin,stag_hunt,meta_mapg,0.77,0.95,1,0.9704862218647422
basin,stag_hunt,meta_mapg,0.8150000000000001,0.05,0,0.011611769305476862
basin,stag_hunt,meta_mapg,0.8150000000000001,0.095,0,0.012142881282320255
basin,stag_hunt,meta_mapg,0.8150000000000001,0.14,0,0.013073309215382637
basin,stag_hunt,meta_mapg,0.8150000000000001,0.185,0,0.015260357757809265
basin,stag_hunt,meta_mapg,0.8150000000000001,0.22999999999999998,0,0.018656646385293987
basin,stag_hunt,meta_mapg,0.8150000000000001,0.27499999999999997,0,0.01819815150770308
basin,stag_hunt,meta_mapg,0.8150000000000001,0.32,0,0.022514361880288627
basin,stag_hunt,meta_mapg,0.8150000000000001,0.365,1,0.9650079628794095
basin,stag_hunt,meta_mapg,0.8150000000000001,0.41,1,0.9683415397007048
basin,stag_hunt,meta_mapg,0.8150000000000001,0.45499999999999996,1,0.9579981906662898
basin,stag_hunt,meta_mapg,0.8150000000000001,0.49999999999999994,1,0.9697067424939158
basin,stag_hunt,meta_mapg,0.8150000000000001,0.545,1,0.9675459327460804
basin,stag_hunt,meta_mapg,0.8150000000000001,0.5900000000000001,1,0.9667533993640672
basin,stag_hunt,meta_mapg,0.8150000000000001,0.635,1,0.9745070426671644
basin,stag_hunt,meta_mapg,0.8150000000000001,0.68,1,0.9737884504568591
basin,stag_hunt,meta_mapg,0.8150000000000001,0.725,1,0.9760583548208381
basin,stag_hunt,meta_mapg,0.8150000000000001,0.77,1,0.9745732407550776
basin,stag_hunt,meta_mapg,0.8150000000000001,0.8150000000000001,1,0.9741929433007184
basin,stag_hunt,meta_mapg,0.8150000000000001,0.86,1,0.9738921169195028
basin,stag_hunt,meta_mapg,0.8150000000000001,0.905,1,0.9769446094426807
basin,stag_hunt,meta_mapg,0.8150000000000001,0.95,1,0.9758690867283459
basin,stag_hunt,meta_mapg,0.86,0.05,0,0.011341231809065261
basin,stag_hunt,meta_mapg,0.86,0.095,0,0.012301168894056094
basin,stag_hunt,meta_mapg,0.86,0.14,0,0.014591398991031745
basin,stag_hunt,meta_mapg,0.86,0.185,0,0.019353982145170586
basin,stag_hunt,meta_mapg,0.86,0.22999999999999998,0,0.017196248474245373
basin,stag_hunt,meta_mapg,0.86,0.27499999999999997,1,0.9588150987370496
basin,stag_hunt,meta_mapg,0.86,0.32,1,0.9541880822627574
basin,stag_hunt,meta_mapg,0.86,0.365,1,0.9707046122854168
basin,stag_hunt,meta_mapg,0.86,0.41,1,0.970363840018696
basin,stag_hunt,meta_mapg,0.86,0.45499999999999996,1,0.9668073721503323
basin,stag_hunt,meta_mapg,0.86,0.49999999999999994,1,0.9664398866541145
basin,stag_hunt,meta_mapg,0.86,0.545,1,0.9735837057789262
basin,stag_hunt,meta_mapg,0.86,0.5900000000000001,1,0.9714400465109978
basin,stag_hunt,meta_mapg,0.86,0.635,1,0.970076591739815
basin,stag_hunt,meta_mapg,0.86,0.68,1,0.9767521222742664
basin,stag_hunt,meta_mapg,0.86,0.725,1,0.9745543222862925
basin,stag_hunt,meta_mapg,0.86,0.77,1,0.9735318765098993
basin,stag_hunt,meta_mapg,0.86,0.8150000000000001,1,0.9736525746597887
basin,stag_hunt,meta_mapg,0.86,0.86,1,0.9766210461734162
basin,stag_hunt,meta_mapg,0.86,0.905,1,0.9777376834853679
basin,stag_hunt,meta_mapg,0.86,0.95,1,0.9789391661758047
basin,stag_hunt,meta_mapg,0.905,0.05,0,0.012154916603451376
basin,stag_hunt,meta_mapg,0.905,0.095,0,0.015121528707786897
basin,stag_hunt,meta_mapg,0.905,0.14,0,0.017971261671152816
basin,stag_hunt,meta_mapg,0.905,0.185,1,0.9588017701981704
basin,stag_hunt,meta_mapg,0.905,0.22999999999999998,1,0.9489792364008232
basin,stag_hunt,meta_mapg,0.905,0.27499999999999997,1,0.9610241361798529
basin,stag_hunt,meta_mapg,0.905,0.32,1,0.965471329735333
basin,stag_hunt,meta_mapg,0.905,0.365,1,0.9693183905964202
basin,stag_hunt,meta_mapg,0.905,0.41,1,0.9680720781458804
basin,stag_hunt,meta_mapg,0.905,0.45499999999999996,1,0.969978893424161
basin,stag_hunt,meta_mapg,0.905,0.49999999999999994,1,0.9725962425877339
basin,stag_hunt,meta_mapg,0.905,0.545,1,0.9708143647832697
basin,stag_hunt,meta_mapg,0.905,0.5900000000000001,1,0.9703339658352178
basin,stag_hunt,meta_mapg,0.905,0.635,1,0.9733494229480243
basin,stag_hunt,meta_mapg,0.905,0.68,1,0.9773415844631389
basin,stag_hunt,meta_mapg,0.905,0.725,1,0.9736777489062541
basin,stag_hunt,meta_mapg,0.905,0.77,1,0.9742051087134218
basin,stag_hunt,meta_mapg,0.905,0.8150000000000001,1,0.9759073986857683
basin,stag_hunt,meta_mapg,0.905,0.86,1,0.9790659677611193
basin,stag_hunt,meta_mapg,0.905,0.905,1,0.9769523723229598
basin,stag_hunt,meta_mapg,0.905,0.95,1,0.9785464682252298
basin,stag_hunt,meta_mapg,0.95,0.05,0,0.014290295247388198
basin,stag_hunt,meta_mapg,0.95,0.095,0,0.01727333853273534
basin,stag_hunt,meta_mapg,0.95,0.14,1,0.9557014916855646
basin,stag_hunt,meta_mapg,0.95,0.185,1,0.9656716719536694
basin,stag_hunt,meta_mapg,0.95,0.22999999999999998,1,0.9624855419160361
basin,stag_hunt,meta_mapg,0.95,0.27499999999999997,1,0.97039511686151
basin,stag_hunt,meta_mapg,0.95,0.32,1,0.9750700783133637
basin,stag_hunt,meta_mapg,0.95,0.365,1,0.9699576394246715
basin,stag_hunt,meta_mapg,0.95,0.41,1,0.9721445157655949
basin,stag_hunt,meta_mapg,0.95,0.45499999999999996,1,0.9680478838293533
basin,stag_hunt,meta_mapg,0.95,0.49999999999999994,1,0.9740434571437286
basin,stag_hunt,meta_mapg,0.95,0.545,1,0.970688632258294
basin,stag_hunt,meta_mapg,0.95,0.5900000000000001,1,0.9711740531361319
basin,stag_hunt,meta_mapg,0.95,0.635,1,0.974760799542738
basin,stag_hunt,meta_mapg,0.95,0.68,1,0.9707239180024201
basin,stag_hunt,meta_mapg,0.95,0.725,1,0.9728872841894883
basin,stag_hunt,meta_mapg,0.95,0.77,1,0.9760778269307712
basin,stag_hunt,meta_mapg,0.95,0.8150000000000001,1,0.9746791366654789
basin,stag_hunt,meta_mapg,0.95,0.86,1,0.9792967499340334
basin,stag_hunt,meta_mapg,0.95,0.905,1,0.9806762330573222
basin,stag_hunt,meta_mapg,0.95,0.95,1,0.982826880696271
