experiment,game,method,trajectory_id,init_p1,init_p2,step,coop_p1,coop_p2,success
trajectory,stag_hunt,standard_pg,24,0.92,0.92,108,0.9743291068890838,0.9761885200493731,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,110,0.9748742435929055,0.9766033928176201,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,112,0.9754070969329282,0.976967437335832,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,114,0.9755460313505924,0.9770200467864939,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,116,0.9758745764861853,0.9768350286673705,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,118,0.9761362721970404,0.976850738007156,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,120,0.9763364910173404,0.9771564628496416,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,122,0.9765168639983334,0.9776179605420048,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,124,0.9768323893980702,0.9779588181512142,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,126,0.9772358870895499,0.9782542744964081,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,128,0.9767940932155533,0.978280452333109,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,130,0.976972149101786,0.9789026823248609,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,132,0.9772558084997521,0.9791218309795043,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,134,0.9772361106321831,0.9791048005135643,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,136,0.9775441861665409,0.979271326632791,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,138,0.977871954592765,0.9791245443554379,1
trajectory,stag_hunt,standard_pg,24,0.92,0.92,139,0.9780589249060092,0.9793161920550447,1
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,0,0.07481096569535216,0.07471445393129789,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,2,0.06774409001218659,0.06769278600637756,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,4,0.06072380821167867,0.060824095124027484,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,6,0.05549560053587645,0.055523365295920724,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,8,0.05116963155594721,0.05125247657548962,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,10,0.047588683837385015,0.04765978704438718,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,12,0.0445840450758175,0.04462540451514585,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,14,0.042183898726263276,0.04218535368359316,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,16,0.039724526529136245,0.039754412913589575,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,18,0.03759737171497636,0.03761887430417922,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,20,0.03572239520206281,0.0357316060035232,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,22,0.034048421030159086,0.03404267485266945,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,24,0.03279672041937108,0.032776320104364154,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,26,0.03129466054226774,0.03128463480396963,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,28,0.030042030159689398,0.03006187449028953,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,30,0.028812202794931272,0.028818752198498256,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,32,0.027694493361080933,0.02768550876988197,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,34,0.026670511714262508,0.026652373536250322,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,36,0.025809852530163657,0.02580299366120888,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,38,0.025012276029279894,0.025014408815142407,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,40,0.024194300838662756,0.024186858863809644,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,42,0.02342988538382828,0.0234200072971804,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,44,0.022724401567873337,0.02270284732132671,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,46,0.022058691373805603,0.0220358405400301,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,48,0.02143242294019895,0.02142277008585657,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,50,0.02084650416782163,0.020841839109833286,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,52,0.02029089523428637,0.02030229783903487,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,54,0.01983990564507626,0.019854546461814383,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,56,0.019347616846782004,0.019363424494206888,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,58,0.018882843291997735,0.018897907875440087,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,60,0.018443597280859682,0.018455436847595246,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,62,0.018027939362184102,0.018035237893415018,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,64,0.01763057577263207,0.01763678581887314,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,66,0.01725160554634934,0.017259742203402227,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,68,0.016892238590330816,0.016900047111737447,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,70,0.016551237375877687,0.01655542270326233,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,72,0.016220770859829925,0.01622858804706379,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,74,0.015907962966744505,0.01591428174818259,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,76,0.015706434588144268,0.015712831880523515,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,78,0.01541486031583624,0.015423267917786879,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,80,0.015135547205736415,0.015144196273359218,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,82,0.014867340998362516,0.0148751692875869,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,84,0.014611833134785262,0.014616914543896287,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,86,0.014363135731977426,0.014370918522679684,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,88,0.014126657767775922,0.01413142254967796,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,90,0.013897974278619945,0.013901255926314079,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,92,0.013679086792736196,0.013678846493309513,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,94,0.01350717874093437,0.013507359255215887,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,96,0.01330056259303954,0.01330033693180249,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,98,0.013141497624881732,0.01313866052847583,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,100,0.012947511111507142,0.012943253099836629,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,102,0.012760298938134164,0.012754706008373317,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,104,0.012578417214179653,0.012573333547355164,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,106,0.012402471755619947,0.01239752617567847,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,108,0.012230541091009087,0.012228043033786624,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,110,0.012065489805255621,0.01206273861696261,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,112,0.01190567309732015,0.011902062573721905,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,114,0.011750504720133712,0.011746384263049027,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,116,0.011599200606605414,0.011595477476600525,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,118,0.011486596170837051,0.011482023485378733,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,120,0.011410026076419222,0.01140597060793239,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,122,0.011268846390328923,0.011264890023056391,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,124,0.011131936915875598,0.011127811295242554,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,126,0.010998679540416664,0.010994393079733026,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,128,0.010869100518566665,0.010864664108931776,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,130,0.01074295394264433,0.01073813085661617,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,132,0.010619628059035564,0.010615152060245334,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,134,0.010500240205965608,0.010495398516736674,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,136,0.010382834570502982,0.01037855211580455,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,138,0.010269773526627658,0.010264258825573212,0
trajectory,stag_hunt,meta_mapg,25,0.08,0.08,139,0.010213948437942327,0.010208710900260144,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,0,0.07775403995829164,0.2558408967709045,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,2,0.07354750226526197,0.20404824479793907,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,4,0.0696698750369005,0.16835907599285962,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,6,0.06541247899040685,0.1418972175663568,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,8,0.06123925171691639,0.1213926155119279,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,10,0.05782578340324392,0.10704903740736284,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,12,0.054435748567348584,0.09494496340054102,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,14,0.050880424896380345,0.08462646308716766,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,16,0.04767357074287097,0.07624358185342281,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,18,0.044397837265827945,0.06876528580407844,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,20,0.04175967400729752,0.06277825373694848,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,22,0.039891005877272595,0.058590456405397666,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,24,0.03811534514845221,0.05470282587378297,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,26,0.03624071178676728,0.050981245296744165,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,28,0.03457927193094127,0.04773587140647904,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,30,0.033721915159229524,0.04582989999538604,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,32,0.03219612621406622,0.04311937738496704,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,34,0.030818021691499806,0.04072164274957913,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,36,0.029569466379251678,0.038581971208481766,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,38,0.02852504885665441,0.0368161008756338,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,40,0.027659773022657933,0.035341146871195106,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,42,0.02694514849122007,0.034112959664977786,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,44,0.02619658719529702,0.032878915477893525,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,46,0.02531814621135826,0.0315210381259388,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,48,0.024502852819236857,0.030289234571607766,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,50,0.023817878463029574,0.029267600018695196,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,52,0.023097974053333036,0.028222132918521062,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,54,0.022505377512609927,0.027337543575643997,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,56,0.021876696573071605,0.02642527896912142,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,58,0.021354195909490965,0.025665073619161087,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,60,0.020797766353056458,0.024859805104871475,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,62,0.020266675531760293,0.02412230955468027,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,64,0.01976412685015448,0.023427182234434647,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,66,0.0192894809128734,0.02277455937381232,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,68,0.018966354365968375,0.02230324665885224,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,70,0.018536012404425737,0.021712561368645605,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,72,0.018126895645768575,0.021156253280709424,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,74,0.017737203250035614,0.020633083836951432,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,76,0.017364810317524577,0.02013623057122928,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,78,0.017062380678955054,0.01972352448110395,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,80,0.016719881694973893,0.019275504859925876,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,82,0.016394331428811283,0.01884526866876345,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,84,0.01623466193787516,0.018610728323650644,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,86,0.015929532768644884,0.01821490157886722,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,88,0.01563815204221275,0.01783581510279399,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,90,0.015358869639060906,0.017471471877201557,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,92,0.015092043253847583,0.01712447337902406,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,94,0.014833030948425982,0.016792484296581776,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,96,0.014584052529223087,0.016475991875160925,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,98,0.014386540183753816,0.01621843412169847,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,100,0.0141537685712501,0.015925494085749156,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,102,0.013970971150485798,0.015691505159477502,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,104,0.01375422968447293,0.015418067942792348,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,106,0.01354238725474003,0.015157910864019195,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,108,0.01333980892351439,0.014905015128221717,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,110,0.013142575173669343,0.014661976940758204,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,112,0.0129533564433497,0.014426808807430814,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,114,0.012769829707021176,0.014200330666796854,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,116,0.012592423720129869,0.01398121453536565,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,118,0.012418641969096395,0.013769680237400963,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,120,0.012250709805918589,0.013566203808689246,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,122,0.012089597346546464,0.013367278236034563,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,124,0.011932810395191212,0.013175382152402786,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,126,0.011779172247057074,0.012990738788557348,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,128,0.01162984928574559,0.012811680377353366,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,130,0.011484744331889181,0.012638395265086878,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,132,0.011344842872269069,0.012467753869214549,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,134,0.011208119895610016,0.01230334117929245,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,136,0.011075474677845087,0.012144194058360149,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,138,0.010945595672469353,0.011990202868832367,0
trajectory,stag_hunt,meta_mapg,26,0.08,0.29000000000000004,139,0.010882027828095713,0.011914348877683535,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,0,0.08217282817255023,0.4516718118051105,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,2,0.07855895586295548,0.3544943644128403,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,4,0.07242512064451917,0.27323850659276755,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,6,0.06832448112968278,0.21724997236990048,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,8,0.06336400570474629,0.17630378112159853,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,10,0.060250516771352736,0.14886886452390413,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,12,0.05593672904709106,0.12649466205426235,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,14,0.05233058556459009,0.10982387492519911,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,16,0.0489018121445842,0.09628507518204792,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,18,0.04616324965285463,0.08626926927856547,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,20,0.04363541343814624,0.0779235962109848,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,22,0.0414513667936141,0.07098100620870629,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,24,0.03953105370132197,0.06527835656335781,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,26,0.03737301435036289,0.05991027817295422,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,28,0.03545285366021082,0.055393790738037824,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,30,0.03398339475570643,0.05186900865158374,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,32,0.03243861103301656,0.04844408447633252,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,34,0.031271861039284955,0.045784622206315156,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,36,0.030308771954910184,0.043597953509598386,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,38,0.02931451154574355,0.04148005155666841,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,40,0.028182697527043398,0.039336127538191934,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,42,0.02713952635116437,0.03743173779308768,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,44,0.026369689740137762,0.0359504898979954,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,46,0.02547762975641898,0.034355743975200824,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,48,0.0246430231094878,0.032909739568073915,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,50,0.023964814951352987,0.03167408888644746,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,52,0.02323868367963945,0.03045576350466881,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,54,0.02263528570613132,0.029425232703672803,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,56,0.022000698942162,0.028377492885517545,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,58,0.021399370073960405,0.027411838446649617,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,60,0.020837545507177774,0.026505799871754908,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,62,0.02030737748002004,0.025663679107201576,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,64,0.01980318183366281,0.024878520881703527,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,66,0.019326747653759867,0.024144925375866058,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,68,0.01887868678125623,0.023455887153156035,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,70,0.018518602164169666,0.022872268934593768,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,72,0.018109284068381658,0.022257427669270663,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,74,0.017719218415082616,0.02168031058919491,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,76,0.01734779129674188,0.02113333414003456,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,78,0.016990812724259157,0.020620902427827277,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,80,0.01665156162372057,0.02013088242141294,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,82,0.016326959839757398,0.019666400520911002,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,84,0.016066967005484118,0.019285821614387754,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,86,0.015767824477223212,0.01886112850786045,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,88,0.01548146623731806,0.018456526442507497,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,90,0.015207745163624884,0.01807005052127718,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,92,0.01494252978044435,0.017703663349231267,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,94,0.014688968476468032,0.017351261609500738,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,96,0.014444738700422613,0.017014441997944475,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,98,0.014210753135170139,0.016689734965258628,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,100,0.013983408375998669,0.016379649055095983,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,102,0.013765463166394406,0.016081611114107025,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,104,0.013551999919578837,0.01579892753464453,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,106,0.013347141111832094,0.015524537916284751,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,108,0.013149521395511898,0.015259991283489085,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,110,0.012959151523294342,0.015004292510355347,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,112,0.01277533614102571,0.014758510244758407,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,114,0.01259724914328102,0.014520026815202874,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,116,0.01242391286337225,0.014290251468829496,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,118,0.012256948070842424,0.014068113554623627,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,120,0.012093305081797574,0.01385544652354805,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,122,0.011934730478647536,0.013649684629424178,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,124,0.011781065457697207,0.01345020922840701,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,126,0.011632184342001063,0.013257234094951048,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,128,0.01148724593076653,0.013069267775186813,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,130,0.011345701044321636,0.012888786348863512,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,132,0.011208236612978427,0.01271334095068455,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,134,0.01107471916512988,0.012543111848195058,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,136,0.010945615319892712,0.012376740644821823,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,138,0.01081841378202442,0.012215848342010963,0
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,139,0.010756300518840783,0.012136833256325546,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,0,0.08123775403913358,0.6646202730646741,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,2,0.08046673968625608,0.5669088056825449,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,4,0.07936140694771274,0.4623326478019281,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,6,0.07826117280029758,0.37064516042969214,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,8,0.07440186134165964,0.29149978553673184,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,10,0.07101020231714537,0.23552810690238138,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,12,0.06490837391514578,0.18899760824822776,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,14,0.06151173071318405,0.15869176257286957,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,16,0.05790592541636061,0.13592520844793426,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,18,0.05413726294298884,0.11787635005686813,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,20,0.052021434582441094,0.10590041115972769,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,22,0.04898266727360962,0.0943270263634033,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,24,0.0465262443926277,0.0853524698364244,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,26,0.04390264159431784,0.07711105380926313,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,28,0.04175128348947599,0.07064422790184936,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,30,0.03971470068164795,0.06501586073094295,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,32,0.037600484835231124,0.05990502783286687,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,34,0.03585150614560949,0.05571698370397196,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,36,0.03430573576029781,0.0520811180631024,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,38,0.03277992362667611,0.04873987258696717,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,40,0.03139634579337886,0.045804446737140826,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,42,0.03015692487497693,0.04319760362170553,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,44,0.028996998884735673,0.04090708477233046,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,46,0.027925666980625465,0.03886158096687591,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,48,0.026931462934795664,0.03703864901403037,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,50,0.026014722533772437,0.03536897541112707,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,52,0.025608790232962187,0.03443444883956704,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,54,0.024795831401944815,0.03301033033746297,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,56,0.024042619479669788,0.03169485539906187,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,58,0.02341329649414642,0.030589269775864007,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,60,0.022735704173385572,0.029480699327881964,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,62,0.022102967579225793,0.028458675889136094,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,64,0.021577781764376577,0.027591726044916446,0
